Close Date,Created Date,Amount,Opportunities Won,Opportunity ID,Account ID,Opportunity Name,Stage,Probability (%),Opportunity Type,Lead Source,Forecast Category,Owner ID,Days In Stage,Fiscal Quarter,Opportunity Owner,Account Name,Account Type,Billing City,Billing State/Province,Billing Zip/Postal Code,Billing Country,Industry,Annual Revenue,Account Rating,Days to Close
8/3/2023,8/7/2023,6137356.5,0,006al000004i3PfAAI,001al00000jXbgxAAC,Meridian Partners-Add-On Business-2023-July-41k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,3,Vance Channel,Meridian Partners,Enterprise,San Francisco,CA,94105,USA,Technology,240000000,Warm,74
12/22/2023,12/14/2023,238856.0724,0,006al000004i3VjAAI,001al00000jXbgxAAC,Meridian Partners-Add-On Business-2023-December-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Meridian Partners,Enterprise,San Francisco,CA,94105,USA,Technology,240000000,Warm,86
11/3/2023,10/10/2023,400689.2538,0,006al000004i3gxAAA,001al00000jXbgxAAC,Meridian Partners-Add-On Business-2023-October-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Meridian Partners,Enterprise,San Francisco,CA,94105,USA,Technology,240000000,Warm,102
10/9/2023,10/17/2023,492423.6834,0,006al000004i3Z2AAI,001al00000jXbgxAAC,Meridian Partners-Add-On Business-2023-October-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Meridian Partners,Enterprise,San Francisco,CA,94105,USA,Technology,240000000,Warm,70
12/7/2023,11/12/2023,213602.6376,0,006al000004i3YLAAY,001al00000jXbgmAAC,Summit Resellers-Add-On Business-2023-December-1k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Summit Resellers,Mid-Market,San Francisco,CA,94133,USA,Technology,500000,Warm,103
10/29/2023,12/14/2023,2337038.2035,0,006al000004i3P0AAI,001al00000jXbgmAAC,Summit Resellers-Add-On Business-2023-October-16k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Summit Resellers,Mid-Market,San Francisco,CA,94133,USA,Technology,500000,Warm,32
10/6/2023,10/26/2023,485078.418,0,006al000004i3dpAAA,001al00000jXbh7AAC,Zenith Distributors-Add-On Business-2023-October-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Zenith Distributors,Mid-Market,Riverside,CA,92501,USA,Technology,540000,Warm,58
3/8/2024,3/13/2024,483296.022,0,006al000004i3ZMAAY,001al00000jXbgmAAC,Summit Resellers-Services-2024-March-3k,Closed Lost,0,Services,,Omitted,005al000003E0rKAAS,13,1,Vance Channel,Summit Resellers,Mid-Market,San Francisco,CA,94133,USA,Technology,500000,Warm,73
2/14/2024,3/30/2024,5569876.719,0,006al000004i3OzAAI,001al00000jXbgmAAC,Summit Resellers-Services-2024-February-38k,Closed Lost,0,Services,,Omitted,005al000003E0rKAAS,13,1,Vance Channel,Summit Resellers,Mid-Market,San Francisco,CA,94133,USA,Technology,500000,Warm,33
1/30/2024,1/10/2024,537333.3504,0,006al000004i3f6AAA,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2024-January-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,1,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,98
1/26/2024,3/5/2024,412617.7341,0,006al000004i3ZlAAI,001al00000jXbgPAAS,Acme Partners-Add-On Business-2024-January-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,1,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,39
6/2/2024,4/25/2024,4821901.53984,0,006al000004i3KjAAI,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2024-May-5k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,2,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,116
6/13/2024,6/19/2024,138268.3203,0,006al000004i3rRAAQ,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2024-May-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,2,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,72
5/20/2024,6/2/2024,188932.77216,0,006al000004i3jpAAA,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2024-May-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,2,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,65
4/12/2024,3/2/2024,428740.884,0,006al000004i3oUAAQ,001al00000jXbgPAAS,Acme Partners-Add-On Business-2024-April-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,2,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,119
8/20/2023,7/11/2023,472331.9304,0,006al000004i3ccAAA,001al00000jXbgPAAS,Acme Partners-Add-On Business-2023-August-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,3,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,118
12/29/2023,2/14/2024,5320299.6,0,006al000004i3P8AAI,001al00000jXbgPAAS,Acme Partners-Add-On Business-2023-December-36k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,31
12/18/2023,1/4/2024,284711.526,0,006al000004i3foAAA,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2023-December-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,61
11/5/2023,12/8/2023,462092.0832,0,006al000004i3VmAAI,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2023-November-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rKAAS,13,4,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,45
3/29/2024,3/25/2024,5445738.441,0,006al000004i3P7AAI,001al00000jXbgPAAS,Acme Partners-Services-2024-March-41k,Closed Lost,0,Services,,Omitted,005al000003E0rKAAS,13,1,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,82
5/16/2024,5/5/2024,214516.4472,0,006al000004i3KkAAI,001al00000jXbgPAAS,Acme Partners-Services-2024-May-4k,Closed Won,100,Services,,Closed,005al000003E0rKAAS,13,2,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,89
4/15/2024,3/4/2024,554733.333,0,006al000004i3aiAAA,001al00000jXbgPAAS,Acme Partners-Services-2024-April-4k,Closed Lost,0,Services,,Omitted,005al000003E0rKAAS,13,2,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,120
3/26/2024,4/15/2024,723150.9252,1,006al000004i3LVAAY,001al00000jXbgmAAC,Summit Resellers-Add-On Business-2024-March-5k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,1,Vance Channel,Summit Resellers,Mid-Market,San Francisco,CA,94133,USA,Technology,500000,Warm,58
8/25/2023,8/23/2023,6840398.3175,1,006al000004i3KsAAI,001al00000jXbgxAAC,Meridian Partners-Add-On Business-2023-August-49k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,3,Vance Channel,Meridian Partners,Enterprise,San Francisco,CA,94105,USA,Technology,240000000,Warm,80
7/4/2023,8/11/2023,919945.026,1,006al000004i3BYAAY,001al00000jXbgmAAC,Summit Resellers-Add-On Business-2023-July-5k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,3,Vance Channel,Summit Resellers,Mid-Market,San Francisco,CA,94133,USA,Technology,500000,Warm,40
3/14/2024,4/26/2024,599201.064,1,006al000004i3LUAAY,001al00000jXbgxAAC,Meridian Partners-Services-2024-March-4k,Closed Won,100,Services,,Closed,005al000003E0rKAAS,13,1,Vance Channel,Meridian Partners,Enterprise,San Francisco,CA,94105,USA,Technology,240000000,Warm,35
1/13/2024,1/3/2024,592728.3648,1,006al000004i3KoAAI,001al00000jXbgbAAC,Pinnacle Partners-Add-On Business-2024-January-5k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,1,Vance Channel,Pinnacle Partners,Enterprise,Chicago,IL,94105-5188,USA,Technology,240000000,Warm,88
6/22/2023,5/27/2023,7787233.3968,1,006al000004i3KrAAI,001al00000jXbgPAAS,Acme Partners-Add-On Business-2023-June-59k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,2,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,104
4/27/2024,6/6/2024,544229.8488,1,006al000004i3KmAAI,001al00000jXbgPAAS,Acme Partners-Add-On Business-2024-April-3k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,2,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,38
4/7/2024,3/14/2024,651102.8832,1,006al000004i3KlAAI,001al00000jXbgPAAS,Acme Partners-Add-On Business-2024-April-5k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,2,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,102
9/30/2023,10/6/2023,428878.692,1,006al000004i3BHAAY,001al00000jXbgPAAS,Acme Partners-Add-On Business-2023-September-3k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,3,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,72
8/17/2023,7/9/2023,726044.1804,1,006al000004i3KtAAI,001al00000jXbgPAAS,Acme Partners-Add-On Business-2023-August-5k,Closed Won,100,Add-On Business,,Closed,005al000003E0rKAAS,13,3,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,117
12/8/2023,12/10/2023,516541.1328,1,006al000004i3LTAAY,001al00000jXbgPAAS,Acme Partners-Services-2023-December-4k,Closed Won,100,Services,,Closed,005al000003E0rKAAS,13,4,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,76
10/29/2023,11/18/2023,6461621.5455,1,006al000004i3BOAAY,001al00000jXbgPAAS,Acme Partners-Services-2023-October-41k,Closed Won,100,Services,,Closed,005al000003E0rKAAS,13,4,Vance Channel,Acme Partners,Enterprise,San Mateo,CA,94401,USA,Technology,84000000,Warm,58
3/21/2024,3/31/2024,1074011.4,0,006al000004i3LRAAY,001al00000jXbgeAAC,Southern Solutions - Add-On Business - 7K,Proposal/Quote,75,Add-On Business,Social Media,BestCase,005al000003E0rMAAS,13,1,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,68
5/27/2024,7/10/2024,8248126.887,0,006al000004i3L6AAI,001al00000jXbgeAAC,Southern Solutions - Add-On Business - 125K,Proposal/Quote,75,Add-On Business,Referral,BestCase,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,34
3/20/2024,3/4/2024,991683,0,006al000004i3LSAAY,001al00000jXbgnAAC,Allied Technologies - New Business - 9K,Proposal/Quote,75,New Business,Cold Call,BestCase,005al000003E0rMAAS,13,1,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,94
6/6/2024,6/13/2024,5225715,0,006al000004i3JDAAY,001al00000jXbgeAAC,Southern Solutions - New Business - 85K,Closed Won,100,New Business,Referral,Closed,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,71
1/28/2024,3/16/2024,2128896,0,006al000004i3LQAAY,001al00000jXbgeAAC,Southern Solutions - Services - 16K,Negotiation,90,Services,Referral,Forecast,005al000003E0rMAAS,13,1,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,30
2/27/2024,3/1/2024,577759.3272,0,006al000004i3fvAAA,001al00000jXbgkAAC,Anaco Limited-Add-On Business-2024-February-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,1,Bill South,Anaco Limited,Partner,Multnomah,OR,97215,USA,Retail,510000000,Warm,75
2/8/2024,1/20/2024,460523.943,0,006al000004i3eGAAQ,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-February-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,1,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,97
1/15/2024,12/4/2023,6883223.3811,0,006al000004i3P2AAI,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-January-44k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,1,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,120
1/12/2024,1/28/2024,438982.7904,0,006al000004i3avAAA,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-January-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,1,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,62
6/6/2023,5/13/2023,4277334.7584,0,006al000004i3P1AAI,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2023-June-31k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,102
6/3/2024,5/29/2024,240790.268565,0,006al000004i3kfAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-May-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,83
5/15/2024,7/1/2024,150909.561,0,006al000004i3lpAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-May-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,31
6/9/2024,6/13/2024,981360.0522,0,006al000004i3srAAA,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-June-17k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,74
6/7/2024,6/14/2024,172454.14593,0,006al000004i3muAAA,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-June-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,71
5/17/2024,4/23/2024,132899.158755,0,006al000004i3ogAAA,001al00000jXbgkAAC,Anaco Limited-Add-On Business-2024-May-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Anaco Limited,Partner,Multnomah,OR,97215,USA,Retail,510000000,Warm,102
6/4/2024,5/9/2024,303707.99745,0,006al000004i3i9AAA,001al00000jXbhlAAC,Omega Systems-Add-On Business-2024-June-5k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Omega Systems,Partner,San Francisco,CA,94110,USA,Manufacturing,69000000,Warm,104
5/24/2024,4/27/2024,230560.483725,0,006al000004i3jeAAA,001al00000jXbhlAAC,Omega Systems-Add-On Business-2024-May-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Omega Systems,Partner,San Francisco,CA,94110,USA,Manufacturing,69000000,Warm,105
5/12/2024,6/6/2024,691603.2882,0,006al000004i3nWAAQ,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-May-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,53
4/21/2024,5/14/2024,539158.1184,0,006al000004i3odAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-April-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,55
4/14/2024,3/7/2024,503284.617,0,006al000004i3rcAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-April-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,116
4/13/2024,5/9/2024,411406.875,0,006al000004i3jwAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-April-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,52
4/11/2024,4/1/2024,359396.3736,0,006al000004i3oPAAQ,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2024-April-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,88
5/3/2024,3/30/2024,650129.4657,0,006al000004i3ixAAA,001al00000jXbgkAAC,Anaco Limited-Add-On Business-2024-April-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Anaco Limited,Partner,Multnomah,OR,97215,USA,Retail,510000000,Warm,112
4/25/2024,5/15/2024,530608.122,0,006al000004i3YbAAI,001al00000jXbgkAAC,Anaco Limited-Add-On Business-2024-April-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Anaco Limited,Partner,Multnomah,OR,97215,USA,Retail,510000000,Warm,58
4/19/2024,3/10/2024,309641.0328,0,006al000004i3pJAAQ,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-April-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,118
4/16/2024,5/23/2024,5196633.156,0,006al000004i3QEAAY,001al00000jXbgkAAC,Anaco Limited-Add-On Business-2024-April-43k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Anaco Limited,Partner,Multnomah,OR,97215,USA,Retail,510000000,Warm,41
4/8/2024,5/7/2024,402006.528,0,006al000004i3q9AAA,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-April-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,49
4/4/2024,4/6/2024,481995.7164,0,006al000004i3onAAA,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2024-April-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,76
9/3/2023,9/5/2023,489270.1968,0,006al000004i3cmAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-August-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,76
8/27/2023,7/24/2023,6283624.248,0,006al000004i3PvAAI,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-August-43k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,112
7/31/2023,8/13/2023,361434.15,0,006al000004i3VtAAI,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-July-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,65
7/24/2023,7/20/2023,319047.1416,0,006al000004i3cXAAQ,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-July-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,82
7/21/2023,6/17/2023,480516.1218,0,006al000004i3g0AAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-July-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,112
8/24/2023,9/4/2023,5732923.581,0,006al000004i3QDAAY,001al00000jXbgkAAC,Anaco Limited-Add-On Business-2023-August-44k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Anaco Limited,Partner,Multnomah,OR,97215,USA,Retail,510000000,Warm,67
8/17/2023,9/22/2023,428604.264,0,006al000004i3dUAAQ,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2023-August-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,42
7/30/2023,9/5/2023,416642.688,0,006al000004i3eTAAQ,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2023-July-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,41
7/24/2023,8/17/2023,673583.625,0,006al000004i3cxAAA,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2023-July-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,3,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,54
12/29/2023,11/27/2023,651421.0296,0,006al000004i3WcAAI,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-December-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,4,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,110
11/15/2023,11/16/2023,283627.575,0,006al000004i3ZnAAI,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-November-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,4,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,77
10/20/2023,12/4/2023,576024.372,0,006al000004i3baAAA,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-October-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,4,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,33
10/12/2023,10/4/2023,3230438.5575,0,006al000004i3PwAAI,001al00000jXbgeAAC,Southern Solutions-Add-On Business-2023-October-26k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,4,Bill South,Southern Solutions,Mid-Market,Santa Cruz,CA,95062,USA,Technology,1600000,Warm,86
12/11/2023,1/16/2024,5101681.3848,0,006al000004i3P3AAI,001al00000jXbgnAAC,Allied Technologies-Add-On Business-2023-December-34k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0rMAAS,13,4,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,42
